"i","j","fij"
"GNQ","IRL",0
"ERI","IRL",41
"EST","IRL",3012
"SWZ","IRL",23
"ETH","IRL",169
"FLK","IRL",4
"FRO","IRL",3
"FJI","IRL",15
"FIN","IRL",1060
"FRA","IRL",12237
"PYF","IRL",1
"GAB","IRL",4
"GMB","IRL",62
"GEO","IRL",279
"DEU","IRL",15774
"GHA","IRL",553
"GIB","IRL",42
"GRC","IRL",698
"GRL","IRL",1
"GRD","IRL",15
"GTM","IRL",137
"GIN","IRL",54
"GNB","IRL",1
"GUY","IRL",31
"HTI","IRL",4
"HND","IRL",13
"HUN","IRL",9009
"ISL","IRL",41
"IND","IRL",21698
"IDN","IRL",140
"IRN","IRL",488
"IRQ","IRL",497
"ISR","IRL",241
"ITA","IRL",8684
"JAM","IRL",131
"JPN","IRL",580
"JOR","IRL",121
"KAZ","IRL",284
"KEN","IRL",529
"KIR","IRL",0
"KWT","IRL",220
"KGZ","IRL",35
"LAO","IRL",37
"LVA","IRL",24291
"LBN","IRL",146
"LSO","IRL",42
"LBR","IRL",117
"LBY","IRL",481
"LIE","IRL",2
"LTU","IRL",42347
"LUX","IRL",171
"MDG","IRL",13
"MWI","IRL",83
"MYS","IRL",4595
"MDV","IRL",2
"MLI","IRL",31
"MLT","IRL",408
"MHL","IRL",0
"MRT","IRL",8
"MUS","IRL",3547
"MEX","IRL",334
"FSM","IRL",0
"MCO","IRL",7
"MNG","IRL",349
"MNE","IRL",0
"MSR","IRL",1
"MAR","IRL",300
"MOZ","IRL",42
"MMR","IRL",70
"NAM","IRL",41
"NPL","IRL",149
"NLD","IRL",5467
"NCL","IRL",7
"NZL","IRL",2493
"NIC","IRL",17
"NER","IRL",141
"NGA","IRL",24036
"MKD","IRL",719
"NOR","IRL",334
"OMN","IRL",53
"PAK","IRL",10121
"PAN","IRL",17
"PNG","IRL",14
"PRY","IRL",29
"PER","IRL",139
"PHL","IRL",16810
"POL","IRL",139986
"PRT","IRL",2729
"QAT","IRL",38
"KOR","IRL",211
"MDA","IRL",4157
"ROU","IRL",21868
"RUS","IRL",7213
"RWA","IRL",87
"SHN","IRL",7
"KNA","IRL",2
"LCA","IRL",7
"SPM","IRL",0
"VCT","IRL",2
"WSM","IRL",14
"SMR","IRL",0
"SAU","IRL",470
"SEN","IRL",24
"SRB","IRL",0
"SYC","IRL",12
"SLE","IRL",215
"SGP","IRL",237
"SVK","IRL",12996
"SVN","IRL",230
"SLB","IRL",2
"SOM","IRL",582
"ZAF","IRL",9862
"ESP","IRL",8509
"LKA","IRL",261
"PSE","IRL",73
"SDN","IRL",645
"SUR","IRL",13
"SWE","IRL",2050
"CHE","IRL",607
"SYR","IRL",1112
"TJK","IRL",23
"THA","IRL",587
"TLS","IRL",3
"TGO","IRL",125
"TON","IRL",1
"TTO","IRL",121
"TUN","IRL",109
"TUR","IRL",536
"TKM","IRL",4
"TCA","IRL",1
"UGA","IRL",163
"UKR","IRL",5010
"ARE","IRL",220
"GBR","IRL",293061
"TZA","IRL",137
"USA","IRL",33693
"URY","IRL",60
"UZB","IRL",101
"VUT","IRL",1
"VEN","IRL",140
"VNM","IRL",697
"ESH","IRL",1
"YEM","IRL",34
"ZMB","IRL",373
"ZWE","IRL",3401
"AUS","IMN",190
"CAN","IMN",159
"JEY","IMN",172
"IRL","IMN",1562
"NZL","IMN",86
"ZAF","IMN",818
"GBR","IMN",34050
"USA","IMN",230
"AFG","ISR",2469
"DZA","ISR",44422
"ARG","ISR",38259
"AUS","ISR",3176
"AUT","ISR",4924
"AZE","ISR",13156
"BLR","ISR",22482
"BEL","ISR",5828
"BRA","ISR",8686
"BGR","ISR",16175
"CAN","ISR",7908
"CHL","ISR",3292
"CHN","ISR",583
"COL","ISR",2685
"DNK","ISR",1863
"EGY","ISR",20519
"ETH","ISR",78258
"FIN","ISR",299
"FRA","ISR",40694
"GEO","ISR",9060
"DEU","ISR",23004
"GRC","ISR",3000
"HUN","ISR",12151
"IND","ISR",18442
"IRN","ISR",50881
"IRQ","ISR",65924
"ITA","ISR",5081
"KAZ","ISR",13256
"KGZ","ISR",2449
"LVA","ISR",3822
"LBN","ISR",6060
"LBY","ISR",16797
"LTU","ISR",3762
"MEX","ISR",2529
"MAR","ISR",158622
"NLD","ISR",4969
"PER","ISR",2372
"POL","ISR",57653
"MDA","ISR",10610
"ROU","ISR",100823
"RUS","ISR",111474
"ZAF","ISR",11398
"ESP","ISR",1837
"SWE","ISR",669
"CHE","ISR",3746
"SYR","ISR",9221
"TJK","ISR",1833
"TUN","ISR",22894
"TUR","ISR",27190
"TKM","ISR",2237
"UKR","ISR",131392
"GBR","ISR",21266
"USA","ISR",76904
"URY","ISR",6202
"UZB","ISR",21701
"VEN","ISR",362
"YEM","ISR",30019
"AFG","ITA",11896
"ALB","ITA",475196
"DZA","ITA",22877
"AND","ITA",55
"AGO","ITA",1911
"ATG","ITA",23
"ARG","ITA",71880
"ARM","ITA",1630
"AUS","ITA",20217
"AUT","ITA",16063
"AZE","ITA",811
"BHS","ITA",114
"BHR","ITA",63
"BGD","ITA",123894
"BRB","ITA",47
"BLR","ITA",31526
"BEL","ITA",47147
"BLZ","ITA",27
"BEN","ITA",2960
"BTN","ITA",39
"BOL","ITA",15794
"BIH","ITA",12825
"BWA","ITA",62
"BRA","ITA",115970
"BRN","ITA",36
"BGR","ITA",62358
"BFA","ITA",12871
"BDI","ITA",1134
"CPV","ITA",6447
"KHM","ITA",1391
"CMR","ITA",13510
"CAN","ITA",25716
"CAF","ITA",293
"TCD","ITA",551
"CHL","ITA",12775
"CHN","ITA",228231
"COL","ITA",40769
"COM","ITA",25
"COG","ITA",3293
"CRI","ITA",1619
"CIV","ITA",30267
"HRV","ITA",24438
"CUB","ITA",37307
"CYP","ITA",455
"CZE","ITA",10542
"PRK","ITA",75
"COD","ITA",6821
"DNK","ITA",3196
"DJI","ITA",87
"DMA","ITA",316
"DOM","ITA",46127
"ECU","ITA",85272
"EGY","ITA",122040
"SLV","ITA",14682
"GNQ","ITA",154
"ERI","ITA",13034
"EST","ITA",1524
"SWZ","ITA",43
"ETH","ITA",29662
"FJI","ITA",42
"FIN","ITA",2816
"FRA","ITA",132810
"GAB","ITA",459
"GMB","ITA",14556
"GEO","ITA",15124
"DEU","ITA",218158
"GHA","ITA",51364
"GRC","ITA",17120
"GRD","ITA",16
"GTM","ITA",2299
"GIN","ITA",7227
"GNB","ITA",1704
"GUY","ITA",73
"HTI","ITA",792
"VAT","ITA",209
"HND","ITA",2880
"HUN","ITA",13500
"ISL","ITA",212
"IND","ITA",161364
"IDN","ITA",3594
"IRN","ITA",17059
"IRQ","ITA",4794
"IRL","ITA",3751
"ISR","ITA",4034
"JAM","ITA",383
"JPN","ITA",8843
"JOR","ITA",3051
"KAZ","ITA",4631
"KEN","ITA",4144
"KIR","ITA",3
"KWT","ITA",646
"KGZ","ITA",1689
"LAO","ITA",260
"LVA","ITA",3634
"LBN","ITA",7469
"LSO","ITA",26
"LBR","ITA",1677
"LBY","ITA",35852
"LIE","ITA",126
"LTU","ITA",6170
"LUX","ITA",4815
"MDG","ITA",2602
"MWI","ITA",190
"MYS","ITA",659
"MDV","ITA",36
"MLI","ITA",15181
"MLT","ITA",1952
"MRT","ITA",834
"MUS","ITA",9173
"MEX","ITA",9441
"MCO","ITA",1655
"MNG","ITA",298
"MNE","ITA",2510
"MAR","ITA",450557
"MOZ","ITA",907
"MMR","ITA",488
"NAM","ITA",95
"NRU","ITA",5
"NPL","ITA",2244
"NLD","ITA",13267
"NZL","ITA",904
"NIC","ITA",1311
"NER","ITA",1179
"NGA","ITA",80235
"MKD","ITA",73343
"NOR","ITA",1790
"OMN","ITA",92
"PAK","ITA",112947
"PLW","ITA",5
"PAN","ITA",1094
"PNG","ITA",43
"PRY","ITA",2862
"PER","ITA",117189
"PHL","ITA",153280
"POL","ITA",118588
"PRT","ITA",6700
"QAT","ITA",135
"KOR","ITA",4264
"MDA","ITA",188923
"ROU","ITA",1074382
"RUS","ITA",83260
"RWA","ITA",815
"KNA","ITA",10
"LCA","ITA",21
"VCT","ITA",16
"WSM","ITA",61
"SMR","ITA",2001
"STP","ITA",79
"SAU","ITA",1136
"SEN","ITA",103744
"SRB","ITA",45410
"SYC","ITA",956
"SLE","ITA",1673
"SGP","ITA",621
"SVK","ITA",11201
"SVN","ITA",4768
"SLB","ITA",6
"SOM","ITA",12585
"ZAF","ITA",5868
"ESP","ITA",34345
"LKA","ITA",94745
"PSE","ITA",597
"SDN","ITA",2994
"SUR","ITA",61
"SWE","ITA",6264
"CHE","ITA",199233
"SYR","ITA",7076
"TJK","ITA",244
"THA","ITA",10885
"TLS","ITA",116
"TGO","ITA",5735
"TON","ITA",20
"TTO","ITA",169
"TUN","ITA",109387
"TUR","ITA",20558
"TKM","ITA",271
"TUV","ITA",4
"UGA","ITA",1084
"UKR","ITA",246367
"ARE","ITA",498
"GBR","ITA",65645
"TZA","ITA",1786
"USA","ITA",54184
"URY","ITA",7446
"UZB","ITA",2685
"VUT","ITA",21
"VEN","ITA",53007
"VNM","ITA",5909
"YEM","ITA",327
"ZMB","ITA",902
"ZWE","ITA",905
"ATG","JAM",154
"BHS","JAM",670
"BRB","JAM",539
"BLZ","JAM",7
"CAN","JAM",1330
"CRI","JAM",100
"CUB","JAM",1814
"DMA","JAM",138
"SLV","JAM",133
"GRD","JAM",207
"GTM","JAM",305
"HND","JAM",162
"IND","JAM",1141
"NIC","JAM",124
"PAN","JAM",74
"KNA","JAM",97
"LCA","JAM",332
"VCT","JAM",226
"TTO","JAM",2328
"GBR","JAM",4800
"USA","JAM",6286
"ARG","JPN",3273
"AUS","JPN",10892
"AUT","JPN",612
"BGD","JPN",12976
"BEL","JPN",766
"BRA","JPN",189735
"KHM","JPN",3786
"CAN","JPN",10522
"CHN","JPN",784763
"DNK","JPN",641
"EGY","JPN",1977
"FIN","JPN",758
"FRA","JPN",12206
"DEU","JPN",7102
"GHA","JPN",2252
"IND","JPN",30063
"IDN","JPN",44937
"IRN","JPN",4879
"IRL","JPN",1275
"ITA","JPN",4010
"MYS","JPN",9526
"MEX","JPN",2416
"NLD","JPN",1170
"NZL","JPN",3396
"NGA","JPN",2933
"NOR","JPN",509
"PAK","JPN",14421
"PER","JPN",50065
"PHL","JPN",255530
"POL","JPN",1489
"PRT","JPN",522
"KOR","JPN",475166
"RUS","JPN",8710
"SGP","JPN",2735
"ESP","JPN",2883
"LKA","JPN",18190
"SWE","JPN",1881
"CHE","JPN",1186
"THA","JPN",49967
"GBR","JPN",17255
"USA","JPN",56321
"VNM","JPN",209731
"AFG","JOR",64
"DZA","JOR",358
"ARM","JOR",26
"AUS","JOR",260
"AUT","JOR",121
"BHR","JOR",443
"BGD","JOR",12125
"BEL","JOR",75
"BIH","JOR",62
"BRA","JOR",109
"BRN","JOR",25
"BGR","JOR",51
"CAN","JOR",339
"TCD","JOR",26
"CHN","JOR",21669
"HKG","JOR",39
"COL","JOR",25
"HRV","JOR",26
"CYP","JOR",136
"CZE","JOR",24
"PRK","JOR",87
"DNK","JOR",51
"EGY","JOR",105084
"ERI","JOR",77
"ETH","JOR",79
"FRA","JOR",411
"DEU","JOR",746
"GHA","JOR",27
"GRC","JOR",63
"HUN","JOR",611
"IND","JOR",6165
"IDN","JOR",19727
"IRN","JOR",97
"IRQ","JOR",213658
"IRL","JOR",53
"ISR","JOR",1637
"ITA","JOR",321
"JPN","JOR",107
"KAZ","JOR",20
"KWT","JOR",783
"LBN","JOR",1917
"LBY","JOR",20288
"MYS","JOR",294
"MRT","JOR",72
"MAR","JOR",623
"MMR","JOR",24
"NPL","JOR",189
"NLD","JOR",207
"NZL","JOR",65
"NGA","JOR",26
"MKD","JOR",91
"NOR","JOR",45
"OMN","JOR",663
"PAK","JOR",3395
"PHL","JOR",4009
"POL","JOR",84
"QAT","JOR",232
"KOR","JOR",97
"MDA","JOR",37
"ROU","JOR",281
"RUS","JOR",621
"SAU","JOR",5252
"SRB","JOR",60
"SVK","JOR",23
"SOM","JOR",793
"ZAF","JOR",60
"SSD","JOR",288
"ESP","JOR",317
"LKA","JOR",13023
"PSE","JOR",2118267
"SDN","JOR",5570
"SWE","JOR",93
"CHE","JOR",207
"SYR","JOR",724508
"THA","JOR",107
"TUN","JOR",269
"TUR","JOR",1070
"UKR","JOR",412
"ARE","JOR",218
"GBR","JOR",843
"USA","JOR",2730
"VEN","JOR",32
"YEM","JOR",30805
"ARM","KAZ",9555
"AZE","KAZ",50552
"BLR","KAZ",72245
"CHN","KAZ",2259
"PRK","KAZ",64370
"EST","KAZ",1163
"GEO","KAZ",3422
"KGZ","KAZ",7036
"LVA","KAZ",1163
"LTU","KAZ",4583
"KOR","KAZ",33351
"MDA","KAZ",12589
"RUS","KAZ",2458414
"TJK","KAZ",16527
"TUR","KAZ",49003
"TKM","KAZ",1097
"UKR","KAZ",353225
"UZB","KAZ",294395
"BDI","KEN",7706
"COD","KEN",22937
"ERI","KEN",1972
"ETH","KEN",34203
"MOZ","KEN",557
"NAM","KEN",63
"RWA","KEN",5869
"SOM","KEN",452919
"ZAF","KEN",103
"SSD","KEN",88793
"SDN","KEN",9518
"UGA","KEN",309490
"TZA","KEN",37027
"AUS","KIR",84
"FJI","KIR",514
"NRU","KIR",1527
"NZL","KIR",55
"TUV","KIR",302
"GBR","KIR",8
"USA","KIR",41
"AFG","KWT",2826
"BHR","KWT",1373
"BGD","KWT",370844
"TCD","KWT",1381
"EGY","KWT",410831
"ERI","KWT",5003
"ETH","KWT",3806
"FRA","KWT",5093
"IND","KWT",1124256
"IDN","KWT",105340
"JOR","KWT",53365
"LBN","KWT",12210
"MAR","KWT",2959
"NPL","KWT",24012
"NLD","KWT",1037
"NGA","KWT",4702
"PAK","KWT",330824
"PHL","KWT",192143
"QAT","KWT",659
"SAU","KWT",2199
"SOM","KWT",3354
"SSD","KWT",1827
"LKA","KWT",38707
"PSE","KWT",15091
"SDN","KWT",48204
"SYR","KWT",22596
"THA","KWT",3976
"TUN","KWT",1889
"TUR","KWT",13020
"ARE","KWT",26113
"GBR","KWT",9946
"USA","KWT",5043
"YEM","KWT",68962
"ARM","KGZ",2331
"AZE","KGZ",4583
"BLR","KGZ",9746
"CHN","KGZ",265
"PRK","KGZ",1741
"EST","KGZ",561
"FIN","KGZ",113
"GEO","KGZ",3204
"DEU","KGZ",1783
"KAZ","KGZ",12679
"LVA","KGZ",883
"LTU","KGZ",2595
"POL","KGZ",3147
"KOR","KGZ",228
"MDA","KGZ",2606
"ROU","KGZ",472
"RUS","KGZ",109511
"TJK","KGZ",2160
"TUR","KGZ",1029
"TKM","KGZ",980
"UKR","KGZ",26231
"UZB","KGZ",8997
"VNM","KGZ",104
"AUS","LAO",217
"KHM","LAO",3634
"CHN","LAO",14205
"MMR","LAO",3005
"THA","LAO",3490
"VNM","LAO",20076
"AFG","LVA",25
"ALB","LVA",10
"DZA","LVA",12
"AND","LVA",0
"AGO","LVA",0
"AIA","LVA",0
"ATG","LVA",0
"ARG","LVA",15
"ARM","LVA",667
"ABW","LVA",0
"AUS","LVA",93
"AUT","LVA",87
"AZE","LVA",1788
"BHR","LVA",0
"BGD","LVA",4
"BRB","LVA",1
"BLR","LVA",42944
"BEL","LVA",109
"BEN","LVA",1
"BIH","LVA",5
"BRA","LVA",28
"BGR","LVA",103
"BDI","LVA",0
"CPV","LVA",0
"KHM","LVA",0
"CMR","LVA",1
"CAN","LVA",140
"CAF","LVA",0
"CHL","LVA",5
"CHN","LVA",335
"COL","LVA",5
"COG","LVA",1
"CRI","LVA",0
"CIV","LVA",2
"HRV","LVA",7
"CUB","LVA",43
"CYP","LVA",47
"CZE","LVA",135
"PRK","LVA",10
"DNK","LVA",206
"DOM","LVA",0
"ECU","LVA",1
"EGY","LVA",53
"ERI","LVA",0
"EST","LVA",2811
"FIN","LVA",117
"FRA","LVA",209
"GMB","LVA",0
"GEO","LVA",1216
"DEU","LVA",1975
"GRC","LVA",48
"GRL","LVA",0
"GTM","LVA",0
"HUN","LVA",176
"ISL","LVA",33
"IND","LVA",213
"IDN","LVA",3
"IRN","LVA",33
"IRQ","LVA",33
"IRL","LVA",829
"ISR","LVA",83
"ITA","LVA",255
"JAM","LVA",2
"JPN","LVA",21
"JOR","LVA",4
"KAZ","LVA",5467
"KEN","LVA",2
"KWT","LVA",0
"KGZ","LVA",742
"LBN","LVA",31
"LBY","LVA",1
"LIE","LVA",0
"LTU","LVA",14554
"LUX","LVA",8
"MDG","LVA",0
"MWI","LVA",0
"MYS","LVA",8
"MLI","LVA",1
"MLT","LVA",11
"MUS","LVA",2
"MEX","LVA",18
"MNG","LVA",99
"MAR","LVA",14
"MOZ","LVA",0
"NPL","LVA",16
"NLD","LVA",134
"NZL","LVA",7
"NIC","LVA",0
"NGA","LVA",19
"NOR","LVA",368
"PAK","LVA",52
"PLW","LVA",0
"PAN","LVA",0
"PRY","LVA",1
"PER","LVA",10
"PHL","LVA",9
"POL","LVA",742
"PRT","LVA",33
"QAT","LVA",2
"KOR","LVA",23
"MDA","LVA",1594
"ROU","LVA",64
"RUS","LVA",119832
"RWA","LVA",1
"SAU","LVA",5
"SRB","LVA",12
"SLE","LVA",0
"SGP","LVA",3
"SVK","LVA",22
"SVN","LVA",7
"SOM","LVA",4
"ZAF","LVA",21
"SSD","LVA",0
"ESP","LVA",160
"LKA","LVA",33
"PSE","LVA",2
"SDN","LVA",3
"SWE","LVA",232
"CHE","LVA",71
"SYR","LVA",24
"TJK","LVA",499
"THA","LVA",18
"TGO","LVA",0
"TTO","LVA",0
"TUN","LVA",4
"TUR","LVA",113
"TKM","LVA",538
"UGA","LVA",0
"UKR","LVA",31141
"ARE","LVA",18
"GBR","LVA",2985
"TZA","LVA",2
"USA","LVA",465
"URY","LVA",1
"UZB","LVA",2024
"VEN","LVA",24
"VNM","LVA",24
"YEM","LVA",0
"ZWE","LVA",2
"BHR","LBN",104
"BGD","LBN",2878
"CHN","LBN",2294
"EGY","LBN",78742
"FRA","LBN",98
"DEU","LBN",177
"HUN","LBN",145
"IND","LBN",1462
"IDN","LBN",2578
"IRQ","LBN",114049
"ISR","LBN",389
"JOR","LBN",455
"KWT","LBN",186
"LBY","LBN",240
"MAR","LBN",148
"OMN","LBN",157
"PAK","LBN",804
"PHL","LBN",951
"RUS","LBN",148
"SAU","LBN",1245
"SSD","LBN",68
"LKA","LBN",3090
"PSE","LBN",487270
"SDN","LBN",556
"SYR","LBN",1162305
"TUR","LBN",253
"UKR","LBN",98
"GBR","LBN",200
"USA","LBN",647
"YEM","LBN",589
"BWA","LSO",113
"CHN","LSO",127
"SWZ","LSO",37
"GHA","LSO",93
"IND","LSO",240
"MWI","LSO",37
"MOZ","LSO",24
"NAM","LSO",4
"PAK","LSO",240
"ZAF","LSO",2751
"UGA","LSO",144
"TZA","LSO",89
"USA","LSO",93
"ZMB","LSO",72
"ZWE","LSO",72
"BEN","LBR",23
"BFA","LBR",210
"CAN","LBR",46
"CIV","LBR",20090
"FRA","LBR",55
"GMB","LBR",677
"DEU","LBR",176
"GHA","LBR",8081
"GIN","LBR",28963
"GNB","LBR",432
"IND","LBR",678
"ITA","LBR",47
"LBN","LBR",829
"MLI","LBR",1206
"NLD","LBR",56
"NER","LBR",214
"NGA","LBR",4689
"SEN","LBR",325
"SLE","LBR",18099
"ESP","LBR",53
"SWE","LBR",214
"CHE","LBR",28
"TGO","LBR",346
"GBR","LBR",218
"USA","LBR",429
"AFG","LBY",339
"ALB","LBY",319
"DZA","LBY",3808
"ARM","LBY",270
"AUS","LBY",793
"AUT","LBY",797
"BHR","LBY",1027
"BGD","LBY",1326
"BLR","LBY",807
"BEL","LBY",716
"BIH","LBY",349
"BRA","LBY",270
"CAN","LBY",3023
"TCD","LBY",912
"CHN","LBY",3261
"COM","LBY",4557
"COG","LBY",426
"CIV","LBY",632
"COD","LBY",460
"DNK","LBY",817
"DJI","LBY",1511
"EGY","LBY",22286
"SLV","LBY",751
"ERI","LBY",2104
"ETH","LBY",1942
"FIN","LBY",880
"FRA","LBY",5333
"DEU","LBY",7458
"GHA","LBY",651
"GRC","LBY",2776
"GNB","LBY",328
"HUN","LBY",358
"IND","LBY",5137
"IDN","LBY",13861
"IRN","LBY",436
"IRQ","LBY",72656
"ITA","LBY",7098
"JPN","LBY",1066
"JOR","LBY",21653
"KAZ","LBY",850
"KEN","LBY",355
"KWT","LBY",11459
"LBN","LBY",11742
"MYS","LBY",8404
"MLI","LBY",358
"MRT","LBY",378
"MCO","LBY",292
"MAR","LBY",5198
"NLD","LBY",1878
"NER","LBY",378
"NGA","LBY",3023
"NOR","LBY",355
"OMN","LBY",1796
"PAK","LBY",2609
"PHL","LBY",4679
"POL","LBY",719
"QAT","LBY",1500
"KOR","LBY",758
"ROU","LBY",632
"RUS","LBY",7688
"SAU","LBY",37639
"SEN","LBY",1188
"SLE","LBY",251
"SGP","LBY",709
"SOM","LBY",110919
"ZAF","LBY",686
"SSD","LBY",1884
"ESP","LBY",770
"LKA","LBY",389
"PSE","LBY",303601
"SDN","LBY",15308
"SWE","LBY",793
"CHE","LBY",988
"SYR","LBY",44184
"TJK","LBY",719
"THA","LBY",3023
"TUN","LBY",3272
"TUR","LBY",2689
"TKM","LBY",251
"UKR","LBY",927
"ARE","LBY",2944
"GBR","LBY",7673
"TZA","LBY",280
"USA","LBY",10488
"UZB","LBY",2099
"YEM","LBY",6297
"ARG","LIE",25
"AUT","LIE",4014
"BEL","LIE",40
"BIH","LIE",307
"BRA","LIE",194
"BGR","LIE",16
"CHN","LIE",97
"COL","LIE",43
"HRV","LIE",118
"CZE","LIE",60
"DNK","LIE",15
"DOM","LIE",87
"EST","LIE",2
"FIN","LIE",8
"FRA","LIE",129
"DEU","LIE",1909
"GRC","LIE",49
"HUN","LIE",71
"ISL","LIE",2
"IND","LIE",25
"IRL","LIE",19
"ITA","LIE",892
"LAO","LIE",41
"LUX","LIE",3
"MEX","LIE",33
"MNE","LIE",5
"NLD","LIE",83
"MKD","LIE",97
"NOR","LIE",8
"PHL","LIE",50
"POL","LIE",69
"PRT","LIE",441
"ROU","LIE",34
"RUS","LIE",60
"SRB","LIE",161
"SVK","LIE",51
"SVN","LIE",108
"ZAF","LIE",32
"ESP","LIE",286
"SWE","LIE",31
"CHE","LIE",13931
"THA","LIE",87
"TUN","LIE",23
"TUR","LIE",614
"UKR","LIE",42
"GBR","LIE",64
"USA","LIE",132
"AFG","LTU",7
"ARG","LTU",47
"ARM","LTU",404
"AUS","LTU",35
"AUT","LTU",61
"AZE","LTU",619
"BLR","LTU",27705
"BEL","LTU",208
"BRA","LTU",51
"BGR","LTU",90
"CAN","LTU",14
"CHN","LTU",85
"CYP","LTU",36
"CZE","LTU",87
"DNK","LTU",428
"EGY","LTU",51
"EST","LTU",717
"FIN","LTU",119
"FRA","LTU",373
"GEO","LTU",443
"DEU","LTU",1606
"GRC","LTU",60
"HUN","LTU",106
"ISL","LTU",39
"IRN","LTU",129
"IRL","LTU",1470
"ISR","LTU",32
"ITA","LTU",431
"JPN","LTU",24
"KAZ","LTU",3774
"KGZ","LTU",299
"LVA","LTU",5058
"LBN","LTU",11
"MNG","LTU",50
"NLD","LTU",205
"NGA","LTU",2
"NOR","LTU",2007
"PAK","LTU",4
"POL","LTU",1818
"PRT","LTU",82
"MDA","LTU",615
"ROU","LTU",266
"RUS","LTU",48338
"SVK","LTU",51
"ESP","LTU",648
"SWE","LTU",385
"CHE","LTU",63
"TJK","LTU",251
"TUR","LTU",41
"TKM","LTU",185
"UKR","LTU",11461
"ARE","LTU",36
"GBR","LTU",4568
"USA","LTU",410
"URY","LTU",21
"UZB","LTU",736
"VNM","LTU",31
"ALB","LUX",1070
"DZA","LUX",1154
"ARG","LUX",395
"AUS","LUX",279
"AUT","LUX",1127
"BGD","LUX",114
"BLR","LUX",325
"BEL","LUX",23686
"BIH","LUX",2732
"BRA","LUX",3344
"BGR","LUX",1666
"CPV","LUX",7354
"CMR","LUX",1037
"CAN","LUX",822
"CHL","LUX",227
"CHN","LUX",4053
"COL","LUX",469
"HRV","LUX",800
"CUB","LUX",191
"CYP","LUX",141
"CZE","LUX",1095
"COD","LUX",989
"DNK","LUX",1839
"DMA","LUX",2
"DOM","LUX",520
"EGY","LUX",288
"EST","LUX",626
"FIN","LUX",1232
"FRA","LUX",45063
"DEU","LUX",19057
"GRC","LUX",2871
"HUN","LUX",1834
"ISL","LUX",495
"IND","LUX",2035
"IRN","LUX",1089
"IRL","LUX",1445
"ISR","LUX",255
"ITA","LUX",19659
"JPN","LUX",678
"LVA","LUX",678
"LBN","LUX",325
"LTU","LUX",893
"MYS","LUX",106
"MLT","LUX",274
"MUS","LUX",345
"MEX","LUX",399
"MNE","LUX",2254
"MAR","LUX",2330
"NPL","LUX",302
"NLD","LUX",4476
"NZL","LUX",100
"MKD","LUX",636
"NOR","LUX",289
"PER","LUX",554
"PHL","LUX",802
"POL","LUX",5151
"PRT","LUX",83666
"KOR","LUX",1051
"ROU","LUX",4850
"RUS","LUX",2575
"RWA","LUX",213
"SEN","LUX",660
"SRB","LUX",1728
"SVK","LUX",876
"SVN","LUX",621
"ZAF","LUX",620
"ESP","LUX",5650
"SWE","LUX",1674
"CHE","LUX",1445
"THA","LUX",658
"TUN","LUX",1004
"TUR","LUX",1140
"UKR","LUX",1341
"GBR","LUX",5852
"USA","LUX",2962
"VEN","LUX",478
"VNM","LUX",600
"CHN","MDG",2155
"COM","MDG",11932
"FRA","MDG",9747
"IND","MDG",1721
"BDI","MWI",8849
"COG","MWI",11560
"COD","MWI",9406
"IND","MWI",2424
"MOZ","MWI",58344
"RWA","MWI",7108
"SOM","MWI",71
"ZAF","MWI",8292
"GBR","MWI",1481
"TZA","MWI",9644
"ZMB","MWI",42971
"ZWE","MWI",37294
"AFG","MYS",569
"AUS","MYS",6076
"BGD","MYS",410195
"BRN","MYS",6960
"KHM","MYS",16166
"CHN","MYS",11864
"IND","MYS",146128
"IDN","MYS",1225156
"IRQ","MYS",1300
"JPN","MYS",18825
"MMR","MYS",345947
"NPL","MYS",578082
"NZL","MYS",2449
"PAK","MYS",83884
"PHL","MYS",116423
"KOR","MYS",3917
"SGP","MYS",91002
"SOM","MYS",1578
"LKA","MYS",7591
"THA","MYS",15580
"GBR","MYS",11273
"VNM","MYS",99875
"AUS","MDV",84
"AUT","MDV",24
"BGD","MDV",39901
"CAN","MDV",101
"EGY","MDV",39
"FRA","MDV",123
"DEU","MDV",269
"IND","MDV",14411
"ITA","MDV",176
"JPN","MDV",117
"LBN","MDV",10
"MYS","MDV",108
"NZL","MDV",18
"PAK","MDV",326
"PHL","MDV",980
"SGP","MDV",82
"LKA","MDV",7296
"SWE","MDV",38
"CHE","MDV",127
"THA","MDV",322
"GBR","MDV",110
"USA","MDV",47
"AFG","MLI",534
"ALB","MLI",1429
"DZA","MLI",534
"ASM","MLI",446
"AND","MLI",1161
"AGO","MLI",1743
"BEN","MLI",1802
"VGB","MLI",565
"BFA","MLI",60060
"CMR","MLI",2010
"CAF","MLI",1057
"TCD","MLI",670
"CHL","MLI",1728
"CHN","MLI",3890
"COG","MLI",11849
"CIV","MLI",188250
"HRV","MLI",1102
"PRK","MLI",1995
"COD","MLI",2518
"EGY","MLI",818
"GNQ","MLI",908
"FRA","MLI",6066
"PYF","MLI",385
"GAB","MLI",13370
"GMB","MLI",1399
"GHA","MLI",5648
"GRD","MLI",416
"GLP","MLI",1057
"GIN","MLI",40457
"GNB","MLI",400
"ISR","MLI",1504
"JPN","MLI",713
"KAZ","MLI",2069
"LBR","MLI",1266
"LBY","MLI",1221
"MRT","MLI",23331
"MAR","MLI",878
"NER","MLI",12863
"NGA","MLI",4113
"RUS","MLI",430
